country,month,debt_inf,debt_out,eq_inf,eq_out,fdi_inf,fdi_out,other_inf,other_out,port_inf,port_out
France,1/1/2023,49.39633,49.20787,-1.60135,27.56002,-0.01615,-5.87449,193.85385,168.19240,47.79497,76.76789
France,2/1/2023,30.39660,3.58634,-8.25706,-12.08235,-0.45432,2.21910,27.91712,54.78952,22.13954,-8.49600
France,3/1/2023,50.00693,23.80548,6.51771,-26.58793,3.30489,7.20074,68.19293,132.80689,56.52464,-2.78244
France,4/1/2023,24.02589,22.20963,7.89456,16.95061,0.13161,-4.61522,24.92414,16.54152,31.92045,39.16024
France,5/1/2023,-24.99199,36.11596,0.86614,-4.96971,2.85489,13.98430,80.03696,18.04657,-24.12585,31.14625
France,6/1/2023,93.40274,21.77945,-4.89853,-1.82435,2.36309,4.90720,-107.02302,-39.85925,88.50420,19.95510
France,7/1/2023,15.34759,56.57013,-13.83705,13.36376,-0.73315,3.84492,164.88571,99.97443,1.51054,69.93389
France,8/1/2023,17.02438,13.93281,13.57500,-10.37434,-1.45743,6.45369,37.25925,40.70645,30.59938,3.55847
France,9/1/2023,34.75657,-20.46911,-10.82484,-6.25217,-0.38462,7.55025,-114.74519,-66.60394,23.93173,-26.72128
France,10/1/2023,-0.59467,33.88889,-6.79700,9.96999,-0.41828,1.53263,92.91981,35.18491,-7.39167,43.85888
France,11/1/2023,18.35886,-17.68875,-2.77555,15.13693,3.42513,4.25952,-5.21605,17.27371,15.58331,-2.55182
France,12/1/2023,36.59282,-45.13099,8.57525,-15.97188,0.18535,-2.37032,-303.37191,-197.29941,45.16807,-61.10288
France,1/1/2024,28.90407,67.07534,10.54854,44.02078,1.82770,1.87459,205.32852,143.95984,39.45262,111.09612
France,2/1/2024,15.86283,26.02928,-7.93411,-1.96572,2.48062,1.55984,131.92431,99.50564,7.92871,24.06357
France,3/1/2024,73.70264,41.34698,11.72349,-7.76601,3.75743,-0.59253,-88.77477,-48.13232,85.42613,33.58096
France,4/1/2024,14.22716,8.66159,4.97446,18.64485,1.32595,2.83320,128.46171,105.87977,19.20162,27.30644
France,5/1/2024,13.75532,6.48409,-0.11893,-7.53072,2.05432,-0.38059,17.73963,8.38272,13.63638,-1.04662
France,6/1/2024,48.76947,7.31182,4.54245,18.96812,1.98611,6.96860,-251.93059,-201.98947,53.31192,26.27993
France,7/1/2024,-9.29772,-17.81792,6.26029,25.79917,0.54763,4.41897,178.78977,160.40469,-3.03743,7.98125
France,8/1/2024,6.78240,14.83010,-3.28714,-17.55341,-0.24777,5.42130,26.50742,47.06275,3.49527,-2.72331
France,9/1/2024,46.65297,29.99731,4.32023,-10.09202,4.46461,4.92440,-66.15955,-37.73264,50.97321,19.90529
France,10/1/2024,-12.19324,-3.14045,0.74913,38.92853,9.04843,7.25575,110.30077,52.82939,-11.44412,35.78808
France,11/1/2024,-15.97391,9.36728,-0.67927,-1.53393,8.56896,3.17522,-46.12099,-41.34274,-16.65318,7.83335
France,12/1/2024,29.74184,-23.96385,9.71904,-3.35006,19.43284,9.44555,-249.09875,-162.29174,39.46088,-27.31391
France,1/1/2025,17.97408,65.42729,-7.01569,21.66725,0.69577,2.09352,282.47667,202.18660,10.95839,87.09454
France,2/1/2025,5.21458,30.03173,-2.46672,-3.31742,1.62227,3.55899,116.00879,99.32692,2.74786,26.71431
France,3/1/2025,23.71987,27.99288,-2.28240,-8.21209,2.27808,1.97116,-80.62421,-91.55638,21.43747,19.78079
France,4/1/2025,3.93385,43.20399,0.41155,7.93275,2.21139,1.00477,186.63713,148.59493,4.34541,51.13673
Germany,1/1/1995,3.20623,-0.97403,-2.82778,-0.71098,1.77931,5.11954,7.14453,-5.05130,0.37844,-1.68501
Germany,2/1/1995,-1.97364,2.16119,-1.11773,-0.33104,1.14793,1.51296,22.98764,10.55923,-3.09137,1.83015
Germany,3/1/1995,6.84102,0.79026,-3.47846,-1.43037,-0.42542,3.05831,9.97967,6.47223,3.36256,-0.64011
Germany,4/1/1995,4.26297,2.03356,-0.13012,0.52851,0.44937,4.56210,12.02163,7.97462,4.13285,2.56207
Germany,5/1/1995,7.66132,2.70399,1.67975,0.20485,-0.08590,1.82777,11.33404,12.88296,9.34107,2.90884
Germany,6/1/1995,5.16317,0.58848,4.55871,-0.68967,0.40208,4.74644,8.47170,11.59117,9.72188,-0.10119
Germany,7/1/1995,1.30715,-0.33217,0.77326,-0.36982,2.67884,1.24663,-1.58014,-2.34668,2.08041,-0.70199
Germany,8/1/1995,9.39298,2.43271,0.56872,-0.38480,0.43958,2.65315,13.18227,6.84680,9.96170,2.04791
Germany,9/1/1995,0.26420,2.55054,0.71657,-0.37246,1.51434,1.36742,13.40610,7.13609,0.98078,2.17807
Germany,10/1/1995,0.75894,1.21378,0.01719,-0.40195,1.84447,1.69770,7.26284,-2.18163,0.77613,0.81183
Germany,11/1/1995,12.73893,1.97114,-1.50251,-0.14032,-0.15753,2.55361,1.66666,11.61502,11.23642,1.83082
Germany,12/1/1995,2.85250,2.35557,-0.83345,3.11206,1.92906,7.70189,8.66577,-5.91109,2.01906,5.46763
Germany,1/1/1996,16.00540,2.00229,1.13291,2.87296,-2.56293,5.26409,4.39729,-11.33425,17.13831,4.87525
Germany,2/1/1996,6.03709,3.15836,0.79507,1.94707,2.56431,5.39021,8.58336,5.20723,6.83216,5.10543
Germany,3/1/1996,-1.64391,-0.87128,-1.34152,3.49795,1.06476,5.12007,7.86718,2.29609,-2.98543,2.62667
Germany,4/1/1996,0.70778,1.96789,-1.60010,3.28235,1.83139,4.69033,14.48556,-6.52046,-0.89231,5.25024
Germany,5/1/1996,5.63508,1.41500,4.44698,-0.64579,2.20292,5.68495,6.26965,10.74655,10.08206,0.76921
Germany,6/1/1996,3.05708,-0.01253,6.35346,-1.04868,-3.43295,1.22909,-0.25434,4.41271,9.41053,-1.06121
Germany,7/1/1996,11.84326,3.19556,-0.89704,1.41799,-2.60981,1.33032,-6.78119,-7.14458,10.94622,4.61355
Germany,8/1/1996,12.84098,-1.09457,-0.34903,0.51328,-0.48377,0.71859,0.15142,1.07789,12.49195,-0.58129
Germany,9/1/1996,1.35286,0.24240,1.53561,-1.34778,4.89746,7.71359,1.62572,1.10666,2.88847,-1.10539
Germany,10/1/1996,2.79491,0.16108,-0.71100,1.43458,0.03775,3.26303,1.37417,-5.44761,2.08391,1.59565
Germany,11/1/1996,14.59624,-0.04980,3.98137,1.38416,2.52060,7.35367,20.31293,26.59144,18.57762,1.33436
Germany,12/1/1996,6.02019,2.90820,-0.63515,3.79091,9.23597,11.40149,5.85140,18.93704,5.38504,6.69911
Germany,1/1/1997,21.32242,4.46345,-0.65553,5.62614,2.24875,13.24077,20.84688,1.78052,20.66689,10.08960
Germany,2/1/1997,5.64597,3.14416,0.03847,5.12719,4.58626,4.69235,21.30383,14.57017,5.68444,8.27135
Germany,3/1/1997,1.73620,1.18199,-1.31077,4.24161,3.67131,5.90192,22.51653,9.78135,0.42543,5.42361
Germany,4/1/1997,3.86667,4.29375,-3.34684,3.50370,3.39951,5.74905,14.84493,3.52317,0.51983,7.79745
Germany,5/1/1997,1.00679,4.12484,1.30905,3.38009,-5.37872,0.51029,10.20234,-5.59479,2.31584,7.50493
Germany,6/1/1997,8.69385,7.91528,8.43585,5.02832,1.53555,2.74375,20.53609,18.12309,17.12970,12.94360
Germany,7/1/1997,7.49122,11.66332,7.90998,4.36215,-0.13148,2.87495,-0.42428,4.14558,15.40120,16.02547
Germany,8/1/1997,2.09069,2.47579,1.32478,3.38115,-7.90902,-4.74670,4.95373,-6.89424,3.41548,5.85694
Germany,9/1/1997,8.87729,4.51509,2.78825,1.35948,9.87270,9.66812,-3.26230,3.96624,11.66554,5.87457
Germany,10/1/1997,-0.84695,4.37253,-1.74879,1.97845,-6.40812,0.09186,35.46646,12.80503,-2.59574,6.35098
Germany,11/1/1997,11.50224,1.59288,-3.54126,2.64113,4.71142,1.81051,10.50641,19.32878,7.96099,4.23401
Germany,12/1/1997,7.82344,-1.90639,1.75522,2.16540,8.60601,7.48663,-8.62824,8.28475,9.57866,0.25900
Germany,1/1/1998,14.10203,3.45454,-0.81795,4.60532,-1.92523,5.01103,21.07419,9.10079,13.28408,8.05986
Germany,2/1/1998,10.58360,7.24221,1.52703,9.01304,9.53438,10.28756,13.94785,8.73223,12.11063,16.25525
Germany,3/1/1998,-0.00325,3.83734,-0.61046,14.95033,18.90477,14.97744,28.08988,7.53046,-0.61371,18.78767
Germany,4/1/1998,5.52751,4.73974,2.60227,6.75282,1.33660,10.35999,13.08774,10.97756,8.12979,11.49256
Germany,5/1/1998,3.59871,8.38959,5.49620,7.31053,9.32891,8.20549,25.96280,8.49827,9.09491,15.70011
Germany,6/1/1998,3.80093,7.57653,19.22163,7.45868,-0.84698,-1.72259,6.57095,6.36609,23.02256,15.03521
Germany,7/1/1998,20.56386,4.95521,6.18222,6.68707,-9.33534,-1.31590,-11.49083,-10.22321,26.74607,11.64228
Germany,8/1/1998,17.80626,-1.57308,0.23684,3.67714,-7.61316,-4.77764,11.70009,18.80541,18.04311,2.10406
Germany,9/1/1998,7.23967,3.04105,-0.62091,4.49868,11.04820,14.21620,12.78974,2.78946,6.61876,7.53974
Germany,10/1/1998,-6.53486,8.56074,-5.55117,5.17632,-6.77601,-1.74653,39.55298,6.94433,-12.08603,13.73706
Germany,11/1/1998,13.20197,9.85199,28.83986,4.35486,4.01718,41.69600,42.54485,19.29411,42.04182,14.20684
Germany,12/1/1998,4.33677,7.54598,0.08556,4.48328,2.68763,2.38874,-11.79015,-3.00292,4.42233,12.02926
Germany,1/1/1999,17.24339,10.49345,2.14628,13.28745,2.91704,2.80909,75.74090,118.92888,19.38967,23.78090
Germany,2/1/1999,8.92353,14.09586,3.44411,3.79603,2.90390,12.02020,-29.13092,-58.61713,12.36764,17.89189
Germany,3/1/1999,15.40483,16.43327,-21.12600,9.07965,12.90501,17.25167,17.17875,-12.29230,-5.72117,25.51292
Germany,4/1/1999,22.76186,12.27689,-1.32307,1.97710,6.85617,12.64084,15.52675,8.76156,21.43879,14.25399
Germany,5/1/1999,-0.61643,12.30096,2.00233,-0.73228,7.14102,17.34825,4.19066,-22.40191,1.38590,11.56869
Germany,6/1/1999,8.61337,4.10951,18.98365,8.07373,5.62671,17.55778,4.45197,5.12547,27.59702,12.18324
Germany,7/1/1999,12.84561,5.90620,4.67941,10.44275,-7.61854,-9.81227,1.11084,3.70005,17.52502,16.34895
Germany,8/1/1999,20.79250,4.67404,2.21932,7.07469,1.73792,7.84026,13.71463,21.10319,23.01182,11.74873
Germany,9/1/1999,13.68565,9.95893,4.77995,3.13553,7.65086,5.62421,9.22703,7.74327,18.46560,13.09446
Germany,10/1/1999,1.98281,4.95168,3.07272,1.40788,10.85087,15.23618,17.95773,0.58564,5.05553,6.35956
Germany,11/1/1999,21.56762,3.78793,4.30174,9.54529,-0.02378,9.10901,25.82490,53.44555,25.86935,13.33321
Germany,12/1/1999,6.05496,3.69930,5.79513,19.92709,34.35426,31.08464,-15.00345,-47.19818,11.85009,23.62639
Germany,1/1/2000,-11.63925,9.80446,13.15371,11.75886,3.19922,7.77301,39.25838,8.12071,1.51446,21.56332
Germany,2/1/2000,5.54159,14.96673,-92.95422,34.66668,139.00895,13.25852,29.24015,16.64052,-87.41263,49.63341
Germany,3/1/2000,10.25289,3.80337,-7.75910,13.67246,25.77592,19.35340,32.28427,6.08983,2.49379,17.47582
Germany,4/1/2000,11.14750,1.08331,-0.54828,4.16374,7.83885,12.82076,22.81392,13.36431,10.59921,5.24705
Germany,5/1/2000,13.32407,3.82590,2.32562,7.48420,10.52282,22.89200,27.47076,-5.76467,15.64969,11.31010
Germany,6/1/2000,12.78447,3.21391,40.67603,12.30703,27.58783,7.62284,-45.34124,9.10735,53.46050,15.52094
Germany,7/1/2000,10.86337,6.77117,4.40793,12.00976,8.45034,-0.29317,-19.10041,-21.68165,15.27131,18.78092
Germany,8/1/2000,-1.93287,0.65363,2.47892,13.22364,18.27099,9.80088,13.59340,18.46808,0.54605,13.87728
Germany,9/1/2000,8.68451,9.18510,1.26893,7.42431,20.06822,6.41527,13.29102,26.26895,9.95344,16.60941
Germany,10/1/2000,7.63229,4.19113,1.07750,4.55800,9.74368,13.23530,0.55842,10.96399,8.70979,8.74913
Germany,11/1/2000,-3.34333,6.20880,5.36526,3.53431,4.13549,5.27191,20.03001,-7.82994,2.02193,9.74310
Germany,12/1/2000,5.10663,0.17767,4.13214,3.06523,-28.88460,-21.87836,6.22737,5.75718,9.23877,3.24290
Germany,1/1/2001,0.68307,11.12333,-0.34341,14.62969,2.39825,9.03753,42.36531,7.44527,0.33966,25.75303
Germany,2/1/2001,4.70530,9.98760,-1.04521,2.90429,17.15570,7.15520,28.32215,27.01794,3.66009,12.89189
Germany,3/1/2001,0.42475,10.59503,0.53207,-6.51037,5.68634,18.09678,62.25503,40.81757,0.95682,4.08467
Germany,4/1/2001,-0.25600,9.31605,-0.67257,11.86628,4.11747,0.25690,25.97593,3.36106,-0.92857,21.18232
Germany,5/1/2001,3.98881,11.21552,37.99991,1.95813,3.72831,35.44036,7.00380,-12.56174,41.98872,13.17365
Germany,6/1/2001,7.72372,4.83660,23.00650,1.58860,4.67962,-2.21312,-39.43509,0.90350,30.73022,6.42520
Germany,7/1/2001,4.57701,4.21381,5.71223,1.36243,3.83340,-6.17010,-17.57906,-10.36153,10.28924,5.57624
Germany,8/1/2001,8.43843,1.11030,4.79507,0.43313,-1.83428,-0.80863,17.89530,23.44858,13.23350,1.54343
Germany,9/1/2001,9.55648,0.73616,2.35154,-5.72532,11.46066,8.09143,1.99712,29.70990,11.90801,-4.98916
Germany,10/1/2001,16.95417,5.99230,2.17317,2.37608,-0.65313,5.60821,8.48343,13.50464,19.12734,8.36838
Germany,11/1/2001,18.31960,3.01492,0.59606,1.67180,-11.51071,-9.67013,-6.15687,24.06251,18.91565,4.68672
Germany,12/1/2001,-13.56495,11.90603,1.23504,1.48491,17.93132,5.91107,-37.41270,-40.50477,-12.32990,13.39093
Germany,1/1/2002,7.68106,2.98021,1.15887,7.81531,-0.23937,-8.80106,27.45076,13.26607,8.83993,10.79552
Germany,2/1/2002,1.84969,4.61380,0.75258,4.91309,4.09264,5.38378,-19.58797,-17.29282,2.60227,9.52688
Germany,3/1/2002,10.79336,8.96294,3.35694,-2.63265,6.31101,2.64754,17.15079,26.22583,14.15030,6.33028
Germany,4/1/2002,9.56888,3.15714,-7.35338,1.59452,8.81502,0.05315,30.68914,29.06008,2.21549,4.75166
Germany,5/1/2002,8.29335,10.04115,9.07738,1.55065,13.58444,-4.16501,17.06537,33.67224,17.37073,11.59180
Germany,6/1/2002,25.58286,2.33987,6.32310,-2.29306,-1.04430,11.73758,-36.12041,-11.08119,31.90596,0.04682
Germany,7/1/2002,20.49255,8.27084,0.37306,2.72354,-4.93214,4.25845,9.54381,13.05713,20.86561,10.99438
Germany,8/1/2002,9.11467,-1.65339,0.79492,-1.33171,2.44049,-0.51528,6.29872,15.60210,9.90959,-2.98510
Germany,9/1/2002,11.77641,4.21153,-1.07789,-6.41048,10.30227,13.44278,24.69544,37.08680,10.69851,-2.19894
Germany,10/1/2002,1.01447,0.98994,0.70934,2.88446,2.48417,2.85699,9.97395,23.57114,1.72381,3.87440
Germany,11/1/2002,11.91020,7.16475,1.36185,-2.48037,1.96667,-3.15830,26.51807,34.71322,13.27205,4.68437
Germany,12/1/2002,-9.93613,-3.68201,-1.18627,4.03127,7.05549,-6.37020,-52.26805,-39.69260,-11.12240,0.34926
Germany,1/1/2003,13.23378,5.28225,-3.82812,-2.41435,6.70983,12.46900,25.89078,21.45085,9.40566,2.86790
Germany,2/1/2003,15.61216,10.57796,-2.22138,-7.34607,3.94936,4.41691,13.17532,45.70424,13.39078,3.23189
Germany,3/1/2003,15.35066,1.11847,0.84831,-4.37556,22.84714,13.48654,18.24357,31.69444,16.19897,-3.25709
Germany,4/1/2003,11.06564,13.44885,-1.65209,-12.89997,2.81712,-0.53587,17.43209,31.14563,9.41355,0.54889
Germany,5/1/2003,16.05007,11.89336,-3.55793,4.14281,8.09800,0.01042,5.38902,16.76930,12.49214,16.03617
Germany,6/1/2003,9.63931,6.30375,9.04801,11.41439,7.89339,-2.22643,-14.37091,12.51886,18.68732,17.71814
Germany,7/1/2003,-1.41011,-4.36906,1.06440,3.59350,10.06066,3.13976,0.42303,-0.35139,-0.34570,-0.77556
Germany,8/1/2003,-7.91291,-2.34692,3.47081,0.19715,0.84208,-2.41709,-27.80101,-22.48341,-4.44210,-2.14976
Germany,9/1/2003,3.73908,5.84315,-1.22766,-2.63935,8.01119,3.32275,29.83072,21.68824,2.51142,3.20380
Germany,10/1/2003,24.63953,10.50869,16.22954,2.87738,-13.89233,1.96892,-9.56632,8.67306,40.86907,13.38607
Germany,11/1/2003,-4.88322,-0.66818,4.42217,-0.45755,8.41604,2.29241,-1.23222,10.05315,-0.46106,-1.12573
Germany,12/1/2003,-7.67360,-1.65856,2.65001,5.13539,0.14988,3.41663,-3.18320,0.36611,-5.02359,3.47683
Germany,1/1/2004,37.20639,5.08816,-7.29421,3.79531,-5.76927,9.33124,36.44834,30.34103,29.91218,8.88347
Germany,2/1/2004,3.96466,9.41908,10.21707,2.51158,-24.48732,-26.43235,16.57697,14.62183,14.18173,11.93066
Germany,3/1/2004,19.63826,19.42736,-8.60400,0.41199,4.29280,11.73317,35.98549,31.26353,11.03426,19.83935
Germany,4/1/2004,25.46178,10.96784,-27.18289,-2.71110,-4.34591,-2.69312,2.85612,22.62604,-1.72110,8.25674
Germany,5/1/2004,10.31422,9.95520,-9.23477,4.68282,1.34121,3.23715,-24.38791,-25.73632,1.07945,14.63803
Germany,6/1/2004,-12.26334,17.15509,19.50628,0.37629,4.18772,10.17191,-34.61849,-27.96669,7.24294,17.53138
Germany,7/1/2004,25.70311,17.80635,9.33800,-2.23484,1.09657,0.71265,-7.65880,3.26149,35.04111,15.57151
Germany,8/1/2004,22.42932,5.60581,1.43676,1.78378,-7.67937,-0.34701,11.65360,25.98835,23.86608,7.38958
Germany,9/1/2004,4.76128,7.63125,2.88341,-2.54008,2.22487,9.39917,39.21554,65.62924,7.64469,5.09117
Germany,10/1/2004,21.11504,11.59791,-1.16778,1.68486,-2.48919,1.65488,-0.55579,-2.32807,19.94725,13.28276
Germany,11/1/2004,9.29662,3.65707,4.98478,1.72265,-0.58981,3.41413,45.37362,72.06437,14.28140,5.37972
Germany,12/1/2004,-13.33253,5.10830,-2.21896,-4.83747,11.94484,-11.92473,-39.04832,-25.03469,-15.55149,0.27083
Germany,1/1/2005,39.63469,19.27355,-9.78043,2.51366,-3.68521,6.60687,74.27617,42.49600,29.85426,21.78721
Germany,2/1/2005,21.73770,26.39290,6.73618,12.17483,3.99147,9.98844,35.26081,33.60149,28.47388,38.56773
Germany,3/1/2005,7.53890,20.93890,5.22086,6.12247,8.38111,10.90375,8.85237,18.89940,12.75977,27.06137
Germany,4/1/2005,37.90934,25.67397,-58.55694,-1.97044,0.35838,6.73418,97.29042,69.93323,-20.64760,23.70353
Germany,5/1/2005,1.50804,5.15247,21.83359,6.33428,1.46869,4.53555,-13.02653,0.14090,23.34163,11.48675
Germany,6/1/2005,39.32915,25.33343,39.11140,3.69327,3.50106,14.24146,-78.54031,-24.35537,78.44055,29.02669
Germany,7/1/2005,19.18608,-6.09082,2.25216,5.08571,-4.67524,1.64067,2.70115,24.34522,21.43823,-1.00511
Germany,8/1/2005,-4.55312,8.07490,2.16224,7.02881,-2.81374,1.94343,4.01594,-17.28807,-2.39088,15.10371
Germany,9/1/2005,17.45680,13.91470,10.52948,7.94583,10.06129,9.97182,27.73993,33.38646,27.98629,21.86053
Germany,10/1/2005,12.67772,6.30882,-3.12738,1.02123,8.27080,10.39136,32.25418,36.67913,9.55034,7.33006
Germany,11/1/2005,9.84580,15.33206,-2.59993,26.47900,28.54386,11.23062,18.96088,19.46767,7.24587,41.81105
Germany,12/1/2005,-3.42286,18.29752,5.50716,1.61124,6.28136,0.50507,-69.32380,-71.94044,2.08430,19.90876
Germany,1/1/2006,31.09297,22.36297,-17.05817,12.29679,-1.73922,9.84954,59.54503,36.44619,14.03480,34.65976
Germany,2/1/2006,1.77046,9.55187,18.05795,13.71597,8.01780,16.08931,22.92402,21.78868,19.82841,23.26784
Germany,3/1/2006,29.34202,18.93390,4.06997,-1.07579,10.23623,12.59936,18.98439,46.84555,33.41199,17.85812
Germany,4/1/2006,2.46528,8.07320,-37.39516,-4.14275,-7.03015,8.95305,33.27450,6.66079,-34.92989,3.93046
Germany,5/1/2006,3.98539,17.01165,-2.52838,-10.63835,17.57862,5.63777,10.09181,39.35715,1.45701,6.37330
Germany,6/1/2006,0.83490,26.65724,41.89157,-2.34404,4.92842,9.95804,-19.53658,27.32136,42.72647,24.31321
Germany,7/1/2006,20.57799,6.06787,0.91576,-4.98976,-7.28423,2.03827,-28.23765,-28.51796,21.49375,1.07811
Germany,8/1/2006,-0.21779,-4.24310,5.36409,5.45633,5.49349,3.19001,24.35556,37.96116,5.14630,1.21323
Germany,9/1/2006,1.24602,15.43328,2.28203,7.97883,13.63871,37.13228,45.68893,26.43996,3.52804,23.41211
Germany,10/1/2006,22.24715,23.31279,9.55287,-2.77443,5.85531,16.76387,-2.85640,-2.73912,31.80002,20.53836
Germany,11/1/2006,22.34152,30.37050,7.65285,10.04106,10.22140,9.26689,26.84357,38.14186,29.99436,40.41156
Germany,12/1/2006,9.50132,1.00681,3.63616,5.21905,28.54095,16.34819,-31.68295,6.15320,13.13748,6.22587
Germany,1/1/2007,33.26092,34.68557,-6.13926,-2.26566,13.62777,14.89774,36.97463,18.67125,27.12166,32.41991
Germany,2/1/2007,7.88244,24.12451,23.80027,11.82169,-0.72693,6.08996,46.96906,58.08606,31.68271,35.94621
Germany,3/1/2007,19.47480,28.90301,5.26629,-9.82149,14.04167,19.87868,-2.61659,18.84714,24.74109,19.08152
Germany,4/1/2007,36.49634,13.06067,-37.41949,-0.74880,-0.65148,10.14658,68.30527,57.98433,-0.92315,12.31187
Germany,5/1/2007,35.74285,24.56088,13.95854,24.38793,2.66984,21.65865,44.90622,46.08576,49.70139,48.94881
Germany,6/1/2007,23.18058,15.73998,69.04257,3.31573,12.61614,7.44999,-37.13455,59.47110,92.22315,19.05571
Germany,7/1/2007,25.71536,-0.73104,2.79249,2.54836,-0.35661,13.46185,-10.50340,-15.76607,28.50785,1.81732
Germany,8/1/2007,17.34959,7.58363,8.12717,-12.39918,2.07743,10.79037,45.65029,50.82956,25.47676,-4.81555
Germany,9/1/2007,20.98642,2.16368,-8.19335,5.18338,12.43732,12.14411,76.82235,92.81439,12.79307,7.34705
Germany,10/1/2007,59.37412,23.12819,2.53107,10.87549,7.04687,24.53529,7.21191,40.26661,61.90519,34.00368
Germany,11/1/2007,56.96371,1.54766,0.83403,1.72092,-8.05838,-0.69160,18.51754,91.92840,57.79775,3.26858
Germany,12/1/2007,0.56970,-4.23561,1.82712,-6.81456,-4.03308,-0.03497,-68.63810,-55.74186,2.39683,-11.05017
Germany,1/1/2008,42.04613,0.40327,-28.69698,-0.73295,-3.28945,17.23320,116.19054,101.92447,13.34914,-0.32968
Germany,2/1/2008,-14.62744,15.32652,18.98706,6.47749,-3.62958,19.80855,73.12247,50.43946,4.35962,21.80401
Germany,3/1/2008,24.93871,35.07288,-17.46424,-3.69997,10.14503,11.60763,36.36158,47.84811,7.47447,31.37291
Germany,4/1/2008,-8.26114,-15.16301,-60.24724,-6.31753,11.50102,21.11355,85.42284,22.94848,-68.50838,-21.48053
Germany,5/1/2008,31.11867,41.92767,5.79187,0.42471,-0.30647,2.65714,-20.42479,-13.40547,36.91054,42.35238
Germany,6/1/2008,46.89157,21.47992,21.66499,-3.50870,3.66579,15.58387,-69.55194,-15.37857,68.55656,17.97121
Germany,7/1/2008,20.68985,5.40585,-5.91837,-3.48668,-8.37844,5.95622,-14.71471,-27.82721,14.77148,1.91917
Germany,8/1/2008,17.53018,-2.33466,4.64237,4.00442,-0.28453,-6.07252,-4.40276,15.24793,22.17255,1.66976
Germany,9/1/2008,0.23422,-17.86416,-2.04191,1.63956,19.35428,17.13994,79.78234,116.94043,-1.80768,-16.22460
Germany,10/1/2008,-27.90312,-22.87669,-1.60398,-34.21779,0.58351,9.48000,-51.98546,-16.79249,-29.50710,-57.09448
Germany,11/1/2008,0.86579,-12.17957,2.37327,-7.49160,5.98029,15.07232,-54.24405,-33.14943,3.23906,-19.67117
Germany,12/1/2008,-35.08822,-22.51166,-7.58144,6.58484,-5.44702,-33.26582,-49.04200,-35.68403,-42.66966,-15.92682
Germany,1/1/2009,2.44651,3.72536,-31.59276,6.59286,1.78854,16.38815,50.01702,-33.23171,-29.14626,10.31822
Germany,2/1/2009,-4.31995,4.38515,12.28354,-1.97140,9.74961,1.37819,-39.39094,-21.71481,7.96359,2.41375
Germany,3/1/2009,-16.14132,5.87242,6.22607,-2.90358,2.30460,15.04122,-45.79312,-23.92163,-9.91525,2.96883
Germany,4/1/2009,-3.58644,4.29872,-16.53404,-4.48866,-0.07650,7.84691,59.56871,39.60651,-20.12048,-0.18994
Germany,5/1/2009,50.92846,19.57475,18.88813,9.34783,6.78973,9.14171,-78.28397,-33.14329,69.81659,28.92257
Germany,6/1/2009,-4.43340,9.16396,3.11866,5.64583,-1.81373,5.49305,8.58928,33.51193,-1.31474,14.80978
Germany,7/1/2009,-32.28619,15.68243,6.85648,6.70856,-2.33433,4.04176,-18.94655,-67.67027,-25.42971,22.39099
Germany,8/1/2009,24.15430,-0.45800,1.48673,-1.13003,0.02996,3.21458,-9.73363,-2.62531,25.64102,-1.58803
Germany,9/1/2009,-16.86238,10.65621,17.46086,4.51265,5.53051,13.37050,-20.97313,-40.11441,0.59848,15.16886
Germany,10/1/2009,-14.44447,9.81288,2.41655,-0.51116,4.39601,13.44140,6.39030,6.57550,-12.02792,9.30171
Germany,11/1/2009,10.43715,15.02783,-0.46533,2.42211,6.79504,5.85393,-10.21940,5.60039,9.97182,17.44994
Germany,12/1/2009,-25.06523,1.51835,0.82567,-12.36748,23.29114,4.88532,-39.20826,-8.48319,-24.23956,-10.84913
Germany,1/1/2010,0.51665,17.91577,-3.68934,1.02902,-5.77306,13.90959,43.48852,-24.94763,-3.17269,18.94479
Germany,2/1/2010,14.99132,-2.53733,2.85484,0.46805,7.95276,18.74393,2.99443,27.58627,17.84615,-2.06928
Germany,3/1/2010,3.93216,13.04206,2.84396,4.66486,9.43962,23.82089,23.00950,20.43826,6.77612,17.70692
Germany,4/1/2010,33.31451,0.20913,-46.00836,-2.37683,-2.37951,-0.47188,112.60654,103.03085,-12.69386,-2.16770
Germany,5/1/2010,10.92053,2.59600,27.15619,-1.96396,10.21310,15.12489,99.76244,125.51885,38.07672,0.63204
Germany,6/1/2010,-38.51538,-3.43913,16.30689,9.20887,-0.28080,25.44984,-80.27089,-119.44796,-22.20848,5.76974
